5.9	-1000	-1000	507.33	0	0	8.3344	-1043.7	-981.6	584.23	0.0073296	-0.025587	-0.3	-0.015025
5.92	-1000	-1000	507.5	0	0	8.3328	-1043.4	-981.59	588.02	0.0093652	-0.019439	-0.3	0.04411
5.94	-1000	-1000	507.67	0	0	8.3328	-1043.1	-980.93	592.45	0.011236	-0.022673	-0.3	0.034893
5.96	-1000	-1000	507.83	0	0	8.3344	-1042.5	-979.79	596.74	0.0087795	-0.028544	-0.3	-0.01454
5.98	-1000	-1000	508	0	0	8.3328	-1042.3	-979.7	600.81	0.01093	-0.022651	-0.3	-0.0126
6	-1000	-1000	508.17	0	0	8.3328	-1042.5	-979.78	605.36	0.017731	-0.017459	-0.3	0.034407
6.02	-1000	-1000	508.33	0	0	8.3344	-1041.9	-979.29	609.23	0.011139	-0.018172	-0.3	-0.0059694
6.04	-1000	-1000	508.5	0	0	8.3328	-1042.3	-979.24	612.68	0.020549	-0.015421	-0.3	-0.0024162
6.06	-1000	-1000	508.67	0	0	8.3328	-1041.2	-979.33	615.44	0.0079121	-0.01237	-0.3	-0.0041446
6.08	-1000	-1000	508.83	0	0	8.3344	-1041	-978.61	617.33	0.0097267	-0.016198	-0.3	-0.032871
6.1	-1000	-1000	509	0	0	8.3328	-1041.5	-977.77	618.01	0.019117	-0.022635	-0.3	-0.075956
6.12	-1000	-1000	509.17	0	0	8.3328	-1041.3	-977.76	618.84	0.016829	-0.017985	-0.3	-0.067881
6.14	-1000	-1000	509.33	0	0	8.3344	-1041	-978.67	619.86	0.014155	-0.0080773	-0.3	-0.0015765
6.16	-1000	-1000	509.5	0	0	8.3328	-1040.7	-978.12	619.6	0.012595	-0.0113	-0.3	-0.051968
6.18	-1000	-1000	509.67	0	0	8.3328	-1040.6	-977.88	619.64	0.012308	-0.012667	-0.3	-0.057261
6.2	-1000	-1000	509.83	0	0	8.3344	-1040.3	-978.17	619.21	0.010743	-0.0086664	-0.3	-0.034279
6.22	-1000	-1000	510	0	0	8.3328	-1040.1	-978.42	619.09	0.010123	-0.0063041	-0.3	-0.01843
6.24	-1000	-1000	510.17	0	0	8.3328	-1039.8	-978.77	618.54	0.0088453	-0.0038526	-0.3	-0.015451
6.26	-1000	-1000	510.33	0	0	8.3344	-1039.4	-979.74	618.04	0.0064139	0.002771	-0.3	0.0099334
6.28	-1000	-1000	510.5	0	0	8.3328	-1039	-980.34	617.36	0.005396	0.0052377	-0.3	0.0052774
6.3	-1000	-1000	510.67	0	0	8.3328	-1039.1	-980.66	616.57	0.0086351	0.0044215	-0.3	0.011004
6.32	-1000	-1000	510.83	0	0	8.3328	-1039.3	-981.43	615.97	0.013696	0.0072173	-0.3	0.025221
6.34	-1000	-1000	511	0	0	8.3344	-1038.5	-981.9	615.31	0.0057125	0.0049616	-0.3	0.0099736
6.36	-1000	-1000	511.17	0	0	8.3328	-1038.1	-982.7	615	0.0039706	0.0069487	-0.3	0.027873
6.38	-1000	-1000	511.33	0	0	8.3328	-1037.8	-983.61	614.39	0.0031158	0.0092236	-0.3	0.054829
6.4	-1000	-1000	511.5	0	0	8.3344	-1037.4	-983.58	612.85	0.0024795	0.0041788	-0.27773	-0.0080039
6.42	-1000	-1000	511.67	0	0	8.3328	-1037.6	-984.21	611.82	0.010394	0.00467	-0.25829	0.0066358
6.44	-1000	-1000	511.83	0	0	8.3328	-1037.4	-983.54	609.96	0.01077	-0.0024367	-0.23135	-0.052655
6.46	-1000	-1000	512	0	0	8.3344	-1036.6	-985.21	609.59	0.0013919	0.0047354	-0.2203	0.030639
6.48	-1000	-1000	512.17	0	0	8.3344	-1036.5	-985.95	609.27	0.0061562	0.0056147	-0.2101	0.062241
6.5	-1000	-1000	512.33	0	0	8.3313	-1036.3	-984.57	608.04	0.0077431	-0.0054932	-0.19123	-0.05243
6.52	-1000	-1000	512.5	0	0	8.3344	-1035.6	-985.69	608.23	0.0018288	-0.0016712	-0.18719	-0.014245
6.54	-1000	-1000	512.67	0	0	8.3344	-1035.3	-986.23	608.19	0.0029724	-0.0013004	-0.18111	-0.0031255
6.56	-1000	-1000	512.83	0	0	8.3313	-1035.1	-986.4	608.11	0.006324	-0.003071	-0.17507	-0.015265
6.58	-1000	-1000	513	0	0	8.3344	-1035.1	-986.94	608.21	0.0091772	-0.0026492	-0.17109	-0.0088614
6.6	-1000	-1000	513.17	0	0	8.3344	-1034.9	-987.03	608.13	0.0099937	-0.0047568	-0.16561	-0.022233
6.62	-1000	-1000	513.33	0	0	8.3313	-1035	-987.25	608.11	0.013211	-0.0058598	-0.16105	-0.023323
6.64	-1000	-1000	513.5	0	0	8.3344	-1034.7	-988.21	608.14	0.012538	-0.0025223	-0.15749	-0.006006
6.66	-1000	-1000	513.67	0	0	8.3344	-1034.9	-989.11	608.82	0.016874	0.00040578	-0.16106	0.0070226
6.68	-1000	-1000	513.83	0	0	8.3313	-1036.5	-990.66	610.46	0.029578	0.010839	-0.17544	0.074244
6.7	-1000	-1000	514	0	0	8.3344	-1036.3	-991.11	610.77	0.027779	0.0071438	-0.1755	0.059405
6.72	-1000	-1000	514.17	0	0	8.3344	-1036.4	-993.28	605.92	0.027483	0.020723	-0.11932	-0.015593
6.74	-1000	-1000	514.33	0	0	8.3313	-1034.3	-990.11	608.98	0.0038945	-0.0086488	-0.15131	-0.091967
6.76	-1000	-1000	514.5	0	0	8.3344	-1034.2	-990.41	609.21	0.0048308	-0.0089234	-0.15213	-0.085095
6.78	-1000	-1000	514.67	0	0	8.3344	-1033.8	-991.05	609.49	0.0031134	-0.0069919	-0.15404	-0.058153
6.8	-1000	-1000	514.83	0	0	8.3313	-1032.6	-992.78	610.54	-0.0041487	0.0040131	-0.16602	0.028891
6.82	-1000	-1000	515	0	0	8.3344	-1033.3	-993.06	610.16	0.00384	0.0019315	-0.16043	0.011493
6.84	-1000	-1000	515.17	0	0	8.3344	-1033.7	-994.67	610.61	0.012933	0.01298	-0.16653	0.043114
6.86	-1000	-1000	515.33	0	0	8.3313	-1033	-996.41	611.21	0.0041847	0.020093	-0.17577	0.055212
6.88	-1000	-1000	515.5	0	0	8.3344	-1032.5	-997.23	611.07	0.0014966	0.020628	-0.17518	0.038352
6.9	-1000	-1000	515.67	0	0	8.3313	-1032	-996.29	610.37	1.24e-05	0.0054164	-0.16638	-0.066921
6.92	-1000	-1000	515.83	0	0	8.3344	-1031.3	-997.33	610.6	-0.0035251	0.011872	-0.17472	-0.031684
6.94	-1000	-1000	516	0	0	8.3344	-1030.5	-998.82	611.13	-0.007661	0.018771	-0.19898	0.022541
6.96	-1000	-1000	516.17	0	0	8.3313	-1030.4	-1000.3	611.48	-0.0045948	0.023962	-0.20982	0.067009
6.98	-1000	-1000	516.33	0	0	8.3344	-1030.4	-1001.8	610.92	0.0025369	0.028167	-0.20336	0.061534
7	-1000	-1000	516.5	0	0	8.3344	-1031.4	-1003.6	611.74	0.015379	0.033287	-0.21921	0.093177
7.02	-1000	-1000	516.67	0	0	8.3313	-1029.5	-1002.5	609.48	-0.0036826	0.015487	-0.18524	-0.071373
7.04	-1000	-1000	516.83	0	0	8.3344	-1029.4	-1004.4	609.82	0.0015633	0.026545	-0.19596	-0.005229
7.06	-1000	-1000	517	0	0	8.3344	-1028.8	-1005.4	609.54	-0.00066332	0.027617	-0.1955	0.0061348
7.08	-1000	-1000	517.17	0	0	8.3313	-1028.1	-1007.6	608.83	-0.0050777	0.035981	-0.18838	0.060212
7.1	-1000	-1000	517.33	0	0	8.3344	-1027.9	-1007.3	607.03	0.00027026	0.02285	-0.16372	-0.080266
7.12	-1000	-1000	517.5	0	0	8.3344	-1027.6	-1008.6	606.69	0.0012302	0.026517	-0.16544	-0.069448
7.14	-1000	-1000	517.67	0	0	8.3344	-1027.1	-1009.2	607.01	0.00075573	0.022777	-0.17672	-0.057964
7.16	-1000	-1000	517.83	0	0	8.3313	-1026.8	-1010.9	607.91	0.0028534	0.031222	-0.19413	-0.0030558
7.18	-1000	-1000	518	0	0	8.3344	-1026.5	-1013.1	608.7	0.0037442	0.040007	-0.2079	-0.0052492
7.2	-1000	-1000	518.17	0	0	8.3313	-1026.7	-1013.4	608.96	0.0088626	0.030201	-0.21373	-0.070078
7.22	-1000	-1000	518.33	0	0	8.3344	-1026.8	-1014.2	609.99	0.01206	0.027677	-0.22872	-0.061758
7.24	-1000	-1000	518.5	0	0	8.3344	-1026.5	-1016	611.9	0.01207	0.036806	-0.25286	0.034021
7.26	-1000	-1000	518.67	0	0	8.3313	-1026.5	-1017.5	613.22	0.013194	0.039323	-0.26859	0.0087919
7.28	-1000	-1000	518.83	0	0	8.3344	-1026.8	-1019.2	613.97	0.017416	0.043105	-0.2771	0.027068
7.3	-1000	-1000	519	0	0	8.3344	-1026.4	-1020.1	615.4	0.014188	0.037718	-0.29273	0.035958
7.32	-1000	-1000	519.17	0	0	8.3313	-1026.1	-1020.4	616.41	0.0089568	0.030793	-0.3	0.0087591
7.34	-1000	-1000	519.33	0	0	8.3344	-1026.2	-1021.7	617.91	0.010805	0.032481	-0.3	0.038105
7.36	-1000	-1000	519.5	0	0	8.3344	-1026.1	-1023	618.6	0.011078	0.034444	-0.3	-0.0080895
7.38	-1000	-1000	519.67	0	0	8.3313	-1026.1	-1023.9	619.47	0.01087	0.032623	-0.3	-0.019363
7.4	-1000	-1000	519.83	0	0	8.3344	-1026.3	-1025.6	621.33	0.012725	0.039707	-0.3	0.07386
7.42	-1000	-1000	520	0	0	8.3344	-1026.1	-1024.2	621.33	0.010908	0.021736	-0.3	-0.039278
7.44	-1000	-1000	520.17	0	0	8.3313	-1026.3	-1024.8	622.35	0.01219	0.020189	-0.3	-0.02566
7.46	-1000	-1000	520.33	0	0	8.3344	-1026.6	-1025.6	623.74	0.01537	0.020615	-0.3	0.01648
7.48	-1000	-1000	520.5	0	0	8.3344	-1026.8	-1027.1	624.96	0.018175	0.026171	-0.3	0.061875
7.5	-1000	-1000	520.67	0	0	8.3313	-1027.2	-1027.8	626.08	0.020304	0.02614	-0.3	0.03561
7.52	-1000	-1000	520.83	0	0	8.3344	-1027	-1028.7	626.61	0.014044	0.029066	-0.3	0.019707
7.54	-1000	-1000	521	0	0	8.3344	-1027.1	-1029.4	627.13	0.013255	0.028558	-0.3	0.0025327
7.56	-1000	-1000	521.17	0	0	8.3313	-1027	-1029.1	627.32	0.011551	0.020319	-0.3	-0.031088
7.58	-1000	-1000	521.33	0	0	8.3344	-1027	-1028.7	627.44	0.010463	0.014111	-0.3	-0.06277
7.6	-1000	-1000	521.5	0	0	8.3344	-1027.2	-1028.8	627.83	0.011639	0.011783	-0.3	-0.062301
7.62	-1000	-1000	521.67	0	0	8.3313	-1026.8	-1028.7	628.02	0.0067673	0.0099752	-0.3	-0.070877
7.64	-1000	-1000	521.83	0	0	8.3344	-1026.5	-1029.1	628.33	0.0034545	0.012119	-0.3	-0.049913
7.66	-1000	-1000	522	0	0	8.3344	-1026.4	-1029.1	628.47	0.0032089	0.012946	-0.3	-0.0347
7.68	-1000	-1000	522.17	0	0	8.3313	-1026.3	-1029.5	628.63	0.0024361	0.016388	-0.3	-0.013899
7.7	-1000	-1000	522.33	0	0	8.3344	-1026.2	-1029.9	628.68	0.0017632	0.018461	-0.3	-0.00058654
7.72	-1000	-1000	522.5	0	0	8.3344	-1026	-1030.1	628.53	0.0013264	0.019298	-0.3	-0.00063811
7.74	-1000	-1000	522.67	0	0	8.3313	-1025.9	-1030.5	628.64	0.0028941	0.021048	-0.3	0.013801
7.76	-1000	-1000	522.83	0	0	8.3344	-1025.6	-1030.7	628.31	0.0011224	0.021273	-0.3	0.0034251
7.78	-1000	-1000	523	0	0	8.3344	-1025.4	-1030.9	628.03	0.0021774	0.021729	-0.3	0.0050197
7.8	-1000	-1000	523.17	0	0	8.3313	-1024.5	-1032.3	628.84	-0.0066567	0.02889	-0.3	0.05953
7.82	-1000	-1000	523.33	0	0	8.3344	-1024.2	-1032.7	628.79	-0.0056904	0.030029	-0.3	0.062643
7.84	-1000	-1000	523.5	0	0	8.3344	-1024.3	-1032.7	628.36	0.00062101	0.028446	-0.3	0.037782
7.86	-1000	-1000	523.67	0	0	8.3313	-1024.4	-1033.9	629.06	0.0046814	0.034008	-0.3	0.1031
7.88	-1000	-1000	523.83	0	0	8.3344	-1024.5	-1033.9	628.41	0.0071911	0.032635	-0.3	0.054439
7.9	-1000	-1000	524	0	0	8.3344	-1024.5	-1034.4	628.2	0.0085894	0.033608	-0.3	0.046264
7.92	-1000	-1000	524.17	0	0	8.3313	-1024.2	-1034.6	627.9	0.0074565	0.032956	-0.3	0.025836
7.94	-1000	-1000	524.33	0	0	8.3344	-1024.1	-1035.1	627.76	0.0078411	0.034232	-0.3	0.025601
7.96	-1000	-1000	524.5	0	0	8.3344	-1023.6	-1035.4	627.7	0.004866	0.034165	-0.3	0.01398
7.98	-1000	-1000	524.67	0	0	8.3313	-1022.9	-1035.7	627.28	0.0010873	0.033679	-0.29164	-0.012854
8	-1000	-1000	524.83	0	0	8.3344	-1022.6	-1035.6	626.97	0.00044253	0.029875	-0.28309	-0.030153
8.02	-1000	-1000	525	0	0	8.3344	-1022.2	-1035.9	626.89	7.5157e-05	0.029713	-0.27947	-0.025943
8.04	-1000	-1000	525.17	0	0	8.3313	-1021.8	-1036	626.61	-0.00048681	0.027227	-0.27267	-0.028707
8.06	-1000	-1000	525.33	0	0	8.3344	-1022.3	-1036.1	625.38	0.0081067	0.025502	-0.25205	-0.03463
8.08	-1000	-1000	525.5	0	0	8.3344	-1022.1	-1036.5	624.65	0.0078266	0.026603	-0.24093	-0.0021878
8.1	-1000	-1000	525.67	0	0	8.3313	-1021.9	-1036.5	623.94	0.008151	0.024334	-0.23084	0.0066739
8.12	-1000	-1000	525.83	0	0	8.3344	-1021.9	-1036.3	622.97	0.0097515	0.021459	-0.21784	-0.023458
8.14	-1000	-1000	526	0	0	8.3344	-1021.4	-1036.3	621.66	0.0064035	0.019932	-0.20119	-0.035485
8.16	-1000	-1000	526.17	0	0	8.3313	-1021	-1036	620.44	0.0029318	0.017388	-0.18677	-0.053826
8.18	-1000	-1000	526.33	0	0	8.3344	-1023	-1036.7	620.36	0.023644	0.023044	-0.18785	0.058544
8.2	-1000	-1000	526.5	0	0	8.3344	-1021.6	-1035.3	616.86	0.010785	0.011355	-0.14573	-0.049312
8.22	-1000	-1000	526.67	0	0	8.3313	-1021.1	-1034.6	615.38	0.0038263	0.0080889	-0.13107	-0.018457
8.24	-1000	-1000	526.83	0	0	8.3344	-1021.3	-1034.5	613.57	0.0080789	0.0081134	-0.11308	0.020605
8.26	-1000	-1000	527	0	0	8.3344	-1020.9	-1033.5	610.57	0.0032011	0.0030637	-0.08226	-0.0081279
8.28	-1000	-1000	527.17	0	0	8.3313	-1021.4	-1033.4	607.68	0.012436	0.0050866	-0.054389	0.0076339
8.3	-1000	-1000	527.33	0	0	8.3344	-1021.3	-1033.4	605.15	0.011394	0.0099189	-0.03174	0.035978
8.32	-1000	-1000	527.5	0	0	8.3344	-1021.2	-1033	602.19	0.0091983	0.0099953	-0.0053797	0.020855
8.34	-1000	-1000	527.67	0	0	8.3313	-1021.7	-1032.8	598.11	0.016122	0.012114	0.031875	0.015647
8.36	-1000	-1000	527.83	0	0	8.3344	-1021.8	-1031.9	596.25	0.015525	0.0060047	0.044188	0.053116
8.38	-1000	-1000	528	0	0	8.3344	-1021.9	-1030.8	592.38	0.014414	1.1263e-05	0.077264	0.058642
8.4	-1000	-1000	528.17	0	0	8.3313	-1021.1	-1029.7	588.87	0.0050014	-0.0042865	0.10533	-0.029683
8.42	-1000	-1000	528.33	0	0	8.3344	-1021.1	-1029.2	585.61	0.0047531	-0.00081344	0.12995	-0.018465
8.44	-1000	-1000	528.5	0	0	8.3344	-1021.3	-1028.8	582.67	0.0069186	0.0023259	0.15041	-0.025162
8.46	-1000	-1000	528.67	0	0	8.3313	-1020.8	-1028.7	579.57	0.0020549	0.0061192	0.17192	-0.011183
8.48	-1000	-1000	528.83	0	0	8.3344	-1021.3	-1027.4	576.83	0.007303	0.0014518	0.18913	0.023477
8.5	-1000	-1000	529	0	0	8.3344	-1021.1	-1026.7	574.81	0.0051379	0.0010796	0.19828	0.044406
8.52	-1000	-1000	529.17	0	0	8.3313	-1020	-1026	572.79	-0.0038692	0.00102	0.20708	0.003677
8.54	-1000	-1000	529.33	0	0	8.3344	-1020.2	-1025.7	570.38	-0.0010008	0.0041033	0.21963	-0.022893
8.56	-1000	-1000	529.5	0	0	8.3344	-1019.7	-1025.3	568.28	-0.0041118	0.0059074	0.22836	-0.036649
8.58	-1000	-1000	529.67	0	0	8.3313	-1019.5	-1025.1	567.01	-0.0039495	0.0083815	0.22742	-0.030959
8.6	-1000	-1000	529.83	0	0	8.3344	-1019.2	-1024.7	565.79	-0.0043791	0.0093661	0.22528	-0.034793
8.62	-1000	-1000	530	0	0	8.3344	-1018.4	-1024.4	564.64	-0.0099677	0.010461	0.22175	-0.0094879
8.64	-1000	-1000	530.17	0	0	8.3313	-1018.4	-1024.2	562.81	-0.004701	0.012329	0.22571	0.0088114
8.66	-1000	-1000	530.33	0	0	8.3344	-1018.1	-1023.5	560.92	-0.0030829	0.010445	0.22977	0.015617
8.68	-1000	-1000	530.5	0	0	8.3344	-1017.6	-1023.8	559.78	-0.0051059	0.015258	0.22281	0.059107
8.7	-1000	-1000	530.67	0	0	8.3313	-1017.2	-1023.2	558.38	-0.0053405	0.013554	0.21757	0.041446
8.72	-1000	-1000	530.83	0	0	8.3344	-1016.8	-1022.9	556.11	-0.0053311	0.013018	0.22462	-0.0059395
8.74	-1000	-1000	531	0	0	8.3344	-1016.3	-1022.5	554.41	-0.0055327	0.011476	0.21849	-0.039869
8.76	-1000	-1000	531.17	0	0	8.3313	-1015.9	-1022	552.71	-0.0052256	0.0083067	0.20586	-0.071083
8.78	-1000	-1000	531.33	0	0	8.3344	-1015.2	-1022.2	552.13	-0.0079864	0.013618	0.18514	-0.051159
8.8	-1000	-1000	531.5	0	0	8.3344	-1015.3	-1022.2	550.92	-0.0011354	0.015787	0.17871	-0.01678
8.82	-1000	-1000	531.67	0	0	8.3313	-1014.8	-1022.2	550.42	-0.0029299	0.016142	0.16442	-0.0012419
8.84	-1000	-1000	531.83	0	0	8.3344	-1014.3	-1021.8	549.78	-0.0030803	0.011998	0.15389	-0.023484
8.86	-1000	-1000	532	0	0	8.3344	-1014.1	-1021.1	549.14	-0.001167	0.0083912	0.14447	-0.050991
8.88	-1000	-1000	532.17	0	0	8.3313	-1013.9	-1021.3	548.79	0.00084128	0.010859	0.1327	-0.013158
8.9	-1000	-1000	532.33	0	0	8.3344	-1015.4	-1022.2	549.13	0.015032	0.020844	0.11417	0.072064
8.92	-1000	-1000	532.5	0	0	8.3344	-1013.1	-1020.6	547.69	-0.0067149	0.0068809	0.11669	-0.062677
8.94	-1000	-1000	532.67	0	0	8.3313	-1012.5	-1020.4	547.04	-0.0095362	0.0067986	0.11041	-0.039052
8.96	-1000	-1000	532.83	0	0	8.3344	-1011.7	-1020	546.46	-0.012343	0.0056026	0.10388	-0.0036532
8.98	-1000	-1000	533	0	0	8.3344	-1011.5	-1019.5	545.43	-0.0098053	0.0035098	0.10262	0.010329
9	-1000	-1000	533.17	0	0	8.3313	-1011.4	-1018.5	543.92	-0.0037703	-0.00080019	0.10665	-0.0046009
9.02	-1000	-1000	533.33	0	0	8.3344	-1010.9	-1018.6	543.03	-0.0042759	0.0012039	0.10397	0.032285
9.04	-1000	-1000	533.5	0	0	8.3344	-1010.1	-1018.3	542.4	-0.011363	0.00122	0.098794	0.022848
9.06	-1000	-1000	533.67	0	0	8.3313	-1009.6	-1018.3	541.71	-0.011306	0.0024752	0.094461	-0.00847
9.08	-1000	-1000	533.83	0	0	8.3344	-1009.7	-1017.9	540.36	-0.0025741	0.0016231	0.097536	-0.019063
9.1	-1000	-1000	534	0	0	8.3344	-1009.1	-1017.6	539.02	-0.0046955	0.0010034	0.10041	-0.018257
9.12	-1000	-1000	534.17	0	0	8.3313	-1008.7	-1017.1	537.29	-0.0060605	-0.00070543	0.1077	-0.023024
9.14	-1000	-1000	534.33	0	0	8.3344	-1008.2	-1016.8	535.8	-0.0077448	-0.00049385	0.1122	-0.0097196
9.16	-1000	-1000	534.5	0	0	8.3344	-1007.4	-1015.7	533.99	-0.0118	-0.0056599	0.12028	-0.039974
9.18	-1000	-1000	534.67	0	0	8.3313	-1007.3	-1015.7	532.66	-0.006717	-0.002546	0.12282	0.030927
9.2	-1000	-1000	534.83	0	0	8.3344	-1007	-1015.6	530.79	-0.0042392	0.0011397	0.13163	0.036492
9.22	-1000	-1000	535	0	0	8.3344	-1005.9	-1015.4	528.53	-0.014271	0.0031128	0.14481	-0.0041028
9.24	-1000	-1000	535.17	0	0	8.3313	-1005.5	-1015.1	526.22	-0.012619	0.0033817	0.15839	-0.011652
9.26	-1000	-1000	535.33	0	0	8.3344	-1004.7	-1014.3	523.85	-0.016279	-0.0026584	0.17277	-0.057307
9.28	-1000	-1000	535.5	0	0	8.3344	-1004.5	-1014.4	521.3	-0.011727	0.0033716	0.18931	-0.0016763
9.3	-1000	-1000	535.67	0	0	8.3313	-1004.1	-1013.5	518.32	-0.0095447	-0.0029604	0.21157	-0.040709
9.32	-1000	-1000	535.83	0	0	8.3344	-1003.9	-1012.1	514.62	-0.0057209	-0.011311	0.24461	-0.070728
9.34	-1000	-1000	536	0	0	8.3344	-1003.1	-1012.7	512.85	-0.012886	0.00030232	0.24937	0.036791
9.36	-1000	-1000	536.17	0	0	8.3313	-1002.7	-1011.4	509.14	-0.010151	-0.0089173	0.28713	-0.021695
9.38	-1000	-1000	536.33	0	0	8.3344	-1001.9	-1010.9	506.31	-0.01579	-0.0078966	0.3	-0.049335
9.4	-1000	-1000	536.5	0	0	8.3344	-1002.1	-1010.9	503.4	-0.0049761	-0.0018464	0.3	-0.0064156
9.42	-1000	-1000	536.67	0	0	8.3313	-1001.3	-1011	500.23	-0.012079	0.0019577	0.3	-0.0087533
9.44	-1000	-1000	536.83	0	0	8.3344	-1001	-1010.4	497.46	-0.0080881	0.00017572	0.3	0.0017765
9.46	-1000	-1000	537	0	0	8.3344	-1000.2	-1009.8	495.34	-0.014977	-0.0014823	0.3	0.031298
