6	-1000	-1000	508.17	0	0	8.3328	-1013.7	-983.72	535.46	-0.010085	-0.0060894	0.09808
6.02	-1000	-1000	508.33	0	0	8.3344	-1013.2	-984.02	535.53	-0.0092013	-0.0040028	0.085649
6.04	-1000	-1000	508.5	0	0	8.3328	-1012.8	-984.1	535.99	-0.0069953	-0.003992	0.070038
6.06	-1000	-1000	508.67	0	0	8.3328	-1012.2	-984.3	536.76	-0.007535	-0.0030929	0.052087
6.08	-1000	-1000	508.83	0	0	8.3344	-1011.7	-984.8	537.7	-0.0075794	-0.00011062	0.033604
6.1	-1000	-1000	509	0	0	8.3328	-1011.2	-985.04	538.86	-0.0081593	0.00020841	0.013833
6.12	-1000	-1000	509.17	0	0	8.3328	-1010.5	-985.12	540.45	-0.011127	-0.0022185	-0.0092718
6.14	-1000	-1000	509.33	0	0	8.3344	-1010	-985.3	542.06	-0.011101	-0.0033645	-0.031327
6.16	-1000	-1000	509.5	0	0	8.3328	-1009.3	-985.01	543.58	-0.013179	-0.0077281	-0.051706
6.18	-1000	-1000	509.67	0	0	8.3328	-1008.7	-984.83	544.85	-0.013225	-0.0099419	-0.068807
6.2	-1000	-1000	509.83	0	0	8.3344	-1008.2	-985.21	545.36	-0.010521	-0.0078071	-0.07818
6.22	-1000	-1000	510	0	0	8.3328	-1007.8	-985.38	545.86	-0.0087307	-0.0074655	-0.087105
6.24	-1000	-1000	510.17	0	0	8.3328	-1007.3	-985.62	546.17	-0.0079111	-0.0065495	-0.094043
6.26	-1000	-1000	510.33	0	0	8.3344	-1006.9	-985.65	546.46	-0.0075883	-0.00772	-0.10057
6.28	-1000	-1000	510.5	0	0	8.3328	-1006.5	-985.75	546.51	-0.0061551	-0.0078981	-0.10474
6.3	-1000	-1000	510.67	0	0	8.3328	-1006.2	-985.89	546.88	-0.0048798	-0.0076908	-0.11175
6.32	-1000	-1000	510.83	0	0	8.3328	-1005.7	-985.95	547.49	-0.0049646	-0.0082867	-0.1208
6.34	-1000	-1000	511	0	0	8.3344	-1005.3	-986.09	547.86	-0.0064387	-0.0074403	-0.12731
6.36	-1000	-1000	511.17	0	0	8.3328	-1005	-986.2	548.55	-0.0061022	-0.0067414	-0.13665
6.38	-1000	-1000	511.33	0	0	8.3328	-1004.6	-986.26	549.44	-0.0059345	-0.0071077	-0.14768
6.4	-1000	-1000	511.5	0	0	8.3344	-1004.2	-986.56	550.13	-0.0069707	-0.0046047	-0.15647
6.42	-1000	-1000	511.67	0	0	8.3328	-1003.8	-985.74	551.85	-0.0087921	-0.014244	-0.17454
6.44	-1000	-1000	511.83	0	0	8.3328	-1003.3	-986	552.84	-0.010005	-0.011606	-0.18545
6.46	-1000	-1000	512	0	0	8.3344	-1003.1	-986.1	554.34	-0.0080224	-0.0090827	-0.20066
6.48	-1000	-1000	512.17	0	0	8.3344	-1002.5	-985.84	555.85	-0.010447	-0.012637	-0.21554
6.5	-1000	-1000	512.33	0	0	8.3313	-1002.2	-985.63	557.46	-0.010337	-0.013928	-0.23103
6.52	-1000	-1000	512.5	0	0	8.3344	-1002	-986.2	558.29	-0.0059243	-0.0067431	-0.23882
6.54	-1000	-1000	512.67	0	0	8.3344	-1001.6	-986.33	558.97	-0.0074678	-0.0057968	-0.24511
6.56	-1000	-1000	512.83	0	0	8.3313	-1001.2	-986.14	559.79	-0.0085549	-0.0074796	-0.25247
6.58	-1000	-1000	513	0	0	8.3344	-1000.8	-985.93	560.79	-0.010279	-0.0093529	-0.26128
6.6	-1000	-1000	513.17	0	0	8.3344	-1000.6	-986.15	561.39	-0.0075004	-0.0068157	-0.26616
6.62	-1000	-1000	513.33	0	0	8.3313	-999.58	-990.36	562.66	-0.016238	0.017558	-0.27712
6.64	-1000	-1000	513.5	0	0	8.3344	-999.23	-990.29	563.74	-0.015218	0.015034	-0.28594
6.66	-1000	-1000	513.67	0	0	8.3344	-999.23	-985.49	565.04	-0.0081389	-0.021938	-0.29659
6.68	-1000	-1000	513.83	0	0	8.3313	-998.96	-985.68	567.08	-0.0072083	-0.019809	-0.3
6.7	-1000	-1000	514	0	0	8.3344	-998.66	-986.1	568.83	-0.0068108	-0.015797	-0.3
6.72	-1000	-1000	514.17	0	0	8.3344	-998.24	-985.47	571.31	-0.0079984	-0.019413	-0.3
6.74	-1000	-1000	514.33	0	0	8.3313	-997.84	-985.81	573.22	-0.0090036	-0.013969	-0.3
6.76	-1000	-1000	514.5	0	0	8.3344	-997.36	-985.39	575.72	-0.011777	-0.016807	-0.3
6.78	-1000	-1000	514.67	0	0	8.3344	-997.11	-985.14	578.14	-0.0090096	-0.016323	-0.3
6.8	-1000	-1000	514.83	0	0	8.3313	-996.47	-985.17	580.02	-0.014079	-0.012886	-0.3
6.82	-1000	-1000	515	0	0	8.3344	-996.16	-985.12	581.84	-0.012468	-0.011729	-0.3
6.84	-1000	-1000	515.17	0	0	8.3344	-995.75	-984.24	584.23	-0.012406	-0.019482	-0.3
6.86	-1000	-1000	515.33	0	0	8.3313	-995.36	-984.32	585.67	-0.011898	-0.01436	-0.3
6.88	-1000	-1000	515.5	0	0	8.3344	-994.95	-984.91	586.73	-0.012009	-0.0083275	-0.3
6.9	-1000	-1000	515.67	0	0	8.3313	-994.61	-984.58	588.05	-0.010969	-0.009742	-0.3
6.92	-1000	-1000	515.83	0	0	8.3344	-994.3	-984.66	588.9	-0.010005	-0.0081652	-0.3
6.94	-1000	-1000	516	0	0	8.3344	-994.09	-984.63	589.53	-0.008051	-0.0076411	-0.3
6.96	-1000	-1000	516.17	0	0	8.3313	-993.89	-984.75	589.94	-0.0065307	-0.0061523	-0.3
6.98	-1000	-1000	516.33	0	0	8.3344	-993.6	-984.87	590.27	-0.0067502	-0.0049192	-0.3
7	-1000	-1000	516.5	0	0	8.3344	-993.13	-984.94	590.32	-0.010608	-0.0042852	-0.3
7.02	-1000	-1000	516.67	0	0	8.3313	-992.57	-984.69	590.62	-0.013658	-0.006482	-0.3
7.04	-1000	-1000	516.83	0	0	8.3344	-992.11	-984.55	590.7	-0.014721	-0.0083499	-0.3
7.06	-1000	-1000	517	0	0	8.3344	-991.73	-984.51	590.68	-0.014871	-0.0092228	-0.3
7.08	-1000	-1000	517.17	0	0	8.3313	-991.29	-984.88	590.18	-0.015521	-0.0044549	-0.3
7.1	-1000	-1000	517.33	0	0	8.3344	-990.79	-985.48	589.71	-0.016765	-4.0441e-05	-0.3
7.12	-1000	-1000	517.5	0	0	8.3344	-990.35	-985.47	589.63	-0.017056	-0.0015877	-0.3
7.14	-1000	-1000	517.67	0	0	8.3344	-990.06	-985.35	589.89	-0.014944	-0.0057995	-0.3
7.16	-1000	-1000	517.83	0	0	8.3313	-989.8	-985.61	590.09	-0.012233	-0.0045605	-0.3
7.18	-1000	-1000	518	0	0	8.3344	-989.47	-985.58	590.55	-0.011753	-0.0062692	-0.3
7.2	-1000	-1000	518.17	0	0	8.3313	-989.26	-985.69	591.02	-0.010079	-0.006509	-0.3
7.22	-1000	-1000	518.33	0	0	8.3344	-989.07	-985.85	591.42	-0.0085913	-0.0062359	-0.3
7.24	-1000	-1000	518.5	0	0	8.3344	-988.67	-985.81	591.81	-0.010423	-0.0077443	-0.29593
7.26	-1000	-1000	518.67	0	0	8.3313	-988.22	-985.69	592.31	-0.01355	-0.0095408	-0.29152
7.28	-1000	-1000	518.83	0	0	8.3344	-987.81	-985.43	592.83	-0.014719	-0.011963	-0.2879
7.3	-1000	-1000	519	0	0	8.3344	-987.59	-985.04	593.33	-0.012999	-0.014771	-0.28429
7.32	-1000	-1000	519.17	0	0	8.3313	-987.25	-984.37	593.81	-0.013487	-0.018904	-0.28069
7.34	-1000	-1000	519.33	0	0	8.3344	-987.08	-984.05	594.06	-0.010611	-0.020127	-0.27443
7.36	-1000	-1000	519.5	0	0	8.3344	-986.9	-983.89	594.21	-0.009427	-0.020017	-0.26734
7.38	-1000	-1000	519.67	0	0	8.3313	-986.49	-983.77	594.05	-0.012828	-0.019334	-0.25696
7.4	-1000	-1000	519.83	0	0	8.3344	-986.32	-983.37	594.28	-0.010606	-0.020627	-0.25191
7.42	-1000	-1000	520	0	0	8.3344	-986.22	-982.77	594.84	-0.008386	-0.023322	-0.25105
7.44	-1000	-1000	520.17	0	0	8.3313	-985.52	-986.77	595.93	-0.015728	0.00587	-0.25662
7.46	-1000	-1000	520.33	0	0	8.3344	-985.93	-982.56	595.86	-0.0057888	-0.025241	-0.24797
7.48	-1000	-1000	520.5	0	0	8.3344	-985.52	-981.81	596.83	-0.010157	-0.028026	-0.25234
7.5	-1000	-1000	520.67	0	0	8.3313	-985.4	-981.43	597.39	-0.0086684	-0.027065	-0.2516
7.52	-1000	-1000	520.83	0	0	8.3344	-985.26	-981.41	597.79	-0.0086005	-0.021227	-0.24891
7.54	-1000	-1000	521	0	0	8.3344	-985.02	-981.08	598.28	-0.010524	-0.02052	-0.2476
7.56	-1000	-1000	521.17	0	0	8.3313	-984.68	-980.59	598.78	-0.012692	-0.021172	-0.24638
7.58	-1000	-1000	521.33	0	0	8.3344	-984.23	-980.31	599.07	-0.015384	-0.020091	-0.24267
7.6	-1000	-1000	521.5	0	0	8.3344	-983.66	-980.06	599.16	-0.018524	-0.019032	-0.2368
7.62	-1000	-1000	521.67	0	0	8.3313	-983.1	-979.78	599.25	-0.020948	-0.01831	-0.23128
7.64	-1000	-1000	521.83	0	0	8.3344	-982.84	-979.51	599.42	-0.020071	-0.017617	-0.22692
7.66	-1000	-1000	522	0	0	8.3344	-982.39	-979.62	599.31	-0.021064	-0.014612	-0.2194
7.68	-1000	-1000	522.17	0	0	8.3313	-982	-979.91	599.27	-0.021071	-0.011097	-0.21315
7.7	-1000	-1000	522.33	0	0	8.3344	-981.6	-980.01	599.18	-0.0206	-0.0092429	-0.20652
7.72	-1000	-1000	522.5	0	0	8.3344	-981.09	-979.94	599.18	-0.021587	-0.0085863	-0.20133
7.74	-1000	-1000	522.67	0	0	8.3313	-980.72	-979.87	599.26	-0.019562	-0.0081006	-0.19745
7.76	-1000	-1000	522.83	0	0	8.3344	-980.29	-979.8	599.37	-0.019475	-0.0077615	-0.19396
7.78	-1000	-1000	523	0	0	8.3344	-979.91	-980.03	599.29	-0.018688	-0.0056946	-0.18857
7.8	-1000	-1000	523.17	0	0	8.3313	-979.36	-980.59	598.89	-0.020187	-0.0019064	-0.17957
7.82	-1000	-1000	523.33	0	0	8.3344	-978.77	-980.34	598.84	-0.021826	-0.0039769	-0.17511
7.84	-1000	-1000	523.5	0	0	8.3344	-978.03	-980.63	598.5	-0.026071	-0.0023575	-0.16745
7.86	-1000	-1000	523.67	0	0	8.3313	-977.74	-981.72	597.72	-0.021396	0.0043171	-0.15491
7.88	-1000	-1000	523.83	0	0	8.3344	-977.41	-982.16	597.24	-0.019523	0.0055125	-0.14647
7.9	-1000	-1000	524	0	0	8.3344	-976.96	-982.26	596.94	-0.019318	0.0034427	-0.14061
