7.3	-1000	-1000	519	0	0	8.3344	-1018.8	-989.63	606.51	0.051655	-0.084972	-0.075307	0.0043739														
7.32	-1000	-1000	519.17	0	0	8.3313	-1019.1	-989.38	606.56	0.052536	-0.085372	-0.075707	0.00031102														
7.34	-1000	-1000	519.33	0	0	8.3344	-1019.2	-989.18	606.92	0.053644	-0.085772	-0.076107	-0.0049293														
7.36	-1000	-1000	519.5	0	0	8.3344	-1019.2	-989.21	607.16	0.05464	-0.086172	-0.076507	-0.011078														
7.38	-1000	-1000	519.67	0	0	8.3313	-1019.2	-989.68	607.29	0.055636	-0.086572	-0.076907	-0.013387														
7.4	-1000	-1000	519.83	0	0	8.3344	-1019.3	-990.55	607.4	0.056632	-0.086368	-0.077307	-0.0052111														
7.42	-1000	-1000	520	0	0	8.3344	-1019.1	-991.22	607.02	-0.030364	0.073431	-0.077707	0.0105														
7.44	-1000	-1000	520.17	0	0	8.3313	-1018.8	-991.46	607.19	-0.03136	0.073831	-0.078107	0.0062507														
7.46	-1000	-1000	520.33	0	0	8.3344	-1018.8	-992.55	607.88	-0.032356	0.074231	-0.078507	-0.00089671														
7.48	-1000	-1000	520.5	0	0	8.3344	-1018.4	-993.29	607.67	-0.033103	0.074631	-0.078907	-0.011289														
7.5	-1000	-1000	520.67	0	0	8.3313	-1017.8	-994.48	607.05	0.044368	0.075031	-0.079307	-0.010784														
7.52	-1000	-1000	520.83	0	0	8.3344	-1017.4	-995.55	607.01	-0.033556	0.075431	-0.079707	0.0067753														
7.54	-1000	-1000	521	0	0	8.3344	-1017.1	-996.43	606.74	-0.034552	0.075831	-0.080107	0.0034699														
7.56	-1000	-1000	521.17	0	0	8.3313	-1016.7	-997.43	606.52	-0.035548	0.076231	-0.080507	-0.012098														
7.58	-1000	-1000	521.33	0	0	8.3344	-1016.1	-998.72	606.08	-0.036544	0.076631	-0.080907	-0.01437														
7.6	-1000	-1000	521.5	0	0	8.3344	-1015.4	-999.66	605.99	-0.03754	0.077031	-0.081307	-0.0073508														
7.62	-1000	-1000	521.67	0	0	8.3313	-1014.7	-1000.5	605.55	-0.038536	0.077431	-0.081707	0.0080105														
7.64	-1000	-1000	521.83	0	0	8.3344	-1014.4	-1001.6	605.36	-0.039532	0.077831	-0.082107	0.0041128														
7.66	-1000	-1000	522	0	0	8.3344	-1014.1	-1002.6	604.81	-0.040528	0.078231	-0.082507	0.004274														
7.68	-1000	-1000	522.17	0	0	8.3313	-1013.6	-1003.8	604.48	-0.041524	0.078631	-0.082907	0.011048														
7.7	-1000	-1000	522.33	0	0	8.3344	-1013	-1004.8	604.26	-0.04252	0.079031	-0.083307	0.00076258														
7.72	-1000	-1000	522.5	0	0	8.3344	-1012.5	-1005.6	603.99	-0.043516	0.079431	-0.083707	0.0097915														
